COD_MUNICIPIO_6;COD_IBGE_7;NOME_MUNICIPIO;UF;STATUS_RESOLUCAO
210650;2106508;Matinha;MA;OK_API_IBGE
210660;2106607;Matões;MA;OK_API_IBGE
210663;2106631;Matões do Norte;MA;OK_API_IBGE
210667;2106672;Milagres do Maranhão;MA;OK_API_IBGE
210670;2106706;Mirador;MA;OK_API_IBGE
210675;2106755;Miranda do Norte;MA;OK_API_IBGE
210680;2106805;Mirinzal;MA;OK_API_IBGE
210690;2106904;Monção;MA;OK_API_IBGE
210700;2107001;Montes Altos;MA;OK_API_IBGE
210710;2107100;Morros;MA;OK_API_IBGE
210720;2107209;Nina Rodrigues;MA;OK_API_IBGE
210735;2107357;Nova Olinda do Maranhão;MA;OK_API_IBGE
210740;2107407;Olho d'Água das Cunhãs;MA;OK_API_IBGE
210745;2107456;Olinda Nova do Maranhão;MA;OK_API_IBGE
210750;2107506;Paço do Lumiar;MA;OK_API_IBGE
210760;2107605;Palmeirândia;MA;OK_API_IBGE
210770;2107704;Paraibano;MA;OK_API_IBGE
210780;2107803;Parnarama;MA;OK_API_IBGE
210790;2107902;Passagem Franca;MA;OK_API_IBGE
210800;2108009;Pastos Bons;MA;OK_API_IBGE
210805;2108058;Paulino Neves;MA;OK_API_IBGE
210810;2108108;Paulo Ramos;MA;OK_API_IBGE
210820;2108207;Pedreiras;MA;OK_API_IBGE
210825;2108256;Pedro do Rosário;MA;OK_API_IBGE
210830;2108306;Penalva;MA;OK_API_IBGE
210840;2108405;Peri Mirim;MA;OK_API_IBGE
210845;2108454;Peritoró;MA;OK_API_IBGE
210850;2108504;Pindaré-Mirim;MA;OK_API_IBGE
210860;2108603;Pinheiro;MA;OK_API_IBGE
210870;2108702;Pio XII;MA;OK_API_IBGE
210880;2108801;Pirapemas;MA;OK_API_IBGE
210890;2108900;Poção de Pedras;MA;OK_API_IBGE
210900;2109007;Porto Franco;MA;OK_API_IBGE
210905;2109056;Porto Rico do Maranhão;MA;OK_API_IBGE
210910;2109106;Presidente Dutra;MA;OK_API_IBGE
210920;2109205;Presidente Juscelino;MA;OK_API_IBGE
210923;2109239;Presidente Médici;MA;OK_API_IBGE
210927;2109270;Presidente Sarney;MA;OK_API_IBGE
210930;2109304;Presidente Vargas;MA;OK_API_IBGE
210940;2109403;Primeira Cruz;MA;OK_API_IBGE
210945;2109452;Raposa;MA;OK_API_IBGE
210950;2109502;Riachão;MA;OK_API_IBGE
210955;2109551;Ribamar Fiquene;MA;OK_API_IBGE
210960;2109601;Rosário;MA;OK_API_IBGE
210980;2109809;Santa Helena;MA;OK_API_IBGE
210990;2109908;Santa Inês;MA;OK_API_IBGE
211000;2110005;Santa Luzia;MA;OK_API_IBGE
211003;2110039;Santa Luzia do Paruá;MA;OK_API_IBGE
211010;2110104;Santa Quitéria do Maranhão;MA;OK_API_IBGE
211020;2110203;Santa Rita;MA;OK_API_IBGE
211023;2110237;Santana do Maranhão;MA;OK_API_IBGE
211027;2110278;Santo Amaro do Maranhão;MA;OK_API_IBGE
211030;2110302;Santo Antônio dos Lopes;MA;OK_API_IBGE
211040;2110401;São Benedito do Rio Preto;MA;OK_API_IBGE
211050;2110500;São Bento;MA;OK_API_IBGE
211060;2110609;São Bernardo;MA;OK_API_IBGE
211065;2110658;São Domingos do Azeitão;MA;OK_API_IBGE
211070;2110708;São Domingos do Maranhão;MA;OK_API_IBGE
211085;2110856;São Francisco do Brejão;MA;OK_API_IBGE
211090;2110906;São Francisco do Maranhão;MA;OK_API_IBGE
211100;2111003;São João Batista;MA;OK_API_IBGE
211102;2111029;São João do Carú;MA;OK_API_IBGE
211105;2111052;São João do Paraíso;MA;OK_API_IBGE
211107;2111078;São João do Soter;MA;OK_API_IBGE
211110;2111102;São João dos Patos;MA;OK_API_IBGE
211120;2111201;São José de Ribamar;MA;OK_API_IBGE
211130;2111300;São Luís;MA;OK_API_IBGE
211140;2111409;São Luís Gonzaga do Maranhão;MA;OK_API_IBGE
211150;2111508;São Mateus do Maranhão;MA;OK_API_IBGE
211153;2111532;São Pedro da Água Branca;MA;OK_API_IBGE
211157;2111573;São Pedro dos Crentes;MA;OK_API_IBGE
211160;2111607;São Raimundo das Mangabeiras;MA;OK_API_IBGE
211163;2111631;São Raimundo do Doca Bezerra;MA;OK_API_IBGE
211167;2111672;São Roberto;MA;OK_API_IBGE
211170;2111706;São Vicente Ferrer;MA;OK_API_IBGE
211172;2111722;Satubinha;MA;OK_API_IBGE
211176;2111763;Senador La Rocque;MA;OK_API_IBGE
211178;2111789;Serrano do Maranhão;MA;OK_API_IBGE
211180;2111805;Sítio Novo;MA;OK_API_IBGE
211195;2111953;Sucupira do Riachão;MA;OK_API_IBGE
211200;2112001;Tasso Fragoso;MA;OK_API_IBGE
211210;2112100;Timbiras;MA;OK_API_IBGE
211220;2112209;Timon;MA;OK_API_IBGE
211223;2112233;Trizidela do Vale;MA;OK_API_IBGE
211227;2112274;Tufilândia;MA;OK_API_IBGE
211230;2112308;Tuntum;MA;OK_API_IBGE
211240;2112407;Turiaçu;MA;OK_API_IBGE
211245;2112456;Turilândia;MA;OK_API_IBGE
211250;2112506;Tutóia;MA;OK_API_IBGE
211260;2112605;Urbano Santos;MA;OK_API_IBGE
211270;2112704;Vargem Grande;MA;OK_API_IBGE
211280;2112803;Viana;MA;OK_API_IBGE
211285;2112852;Vila Nova dos Martírios;MA;OK_API_IBGE
211290;2112902;Vitória do Mearim;MA;OK_API_IBGE
211300;2113009;Vitorino Freire;MA;OK_API_IBGE
211400;2114007;Zé Doca;MA;OK_API_IBGE
220010;2200103;Agricolândia;PI;OK_API_IBGE
220020;2200202;Água Branca;PI;OK_API_IBGE
220025;2200251;Alagoinha do Piauí;PI;OK_API_IBGE
220040;2200400;Altos;PI;OK_API_IBGE
220045;2200459;Alvorada do Gurguéia;PI;OK_API_IBGE
220050;2200509;Amarante;PI;OK_API_IBGE
220060;2200608;Angical do Piauí;PI;OK_API_IBGE
220070;2200707;Anísio de Abreu;PI;OK_API_IBGE
220090;2200905;Aroazes;PI;OK_API_IBGE
220100;2201002;Arraial;PI;OK_API_IBGE
220105;2201051;Assunção do Piauí;PI;OK_API_IBGE
220110;2201101;Avelino Lopes;PI;OK_API_IBGE
220115;2201150;Baixa Grande do Ribeiro;PI;OK_API_IBGE
220117;2201176;Barra D'Alcântara;PI;OK_API_IBGE
220120;2201200;Barras;PI;OK_API_IBGE
220130;2201309;Barreiras do Piauí;PI;OK_API_IBGE
220140;2201408;Barro Duro;PI;OK_API_IBGE
220150;2201507;Batalha;PI;OK_API_IBGE
220157;2201572;Belém do Piauí;PI;OK_API_IBGE
220160;2201606;Beneditinos;PI;OK_API_IBGE
220173;2201739;Betânia do Piauí;PI;OK_API_IBGE
220177;2201770;Boa Hora;PI;OK_API_IBGE
220180;2201804;Bocaina;PI;OK_API_IBGE
220190;2201903;Bom Jesus;PI;OK_API_IBGE
220191;2201919;Bom Princípio do Piauí;PI;OK_API_IBGE
220192;2201929;Bonfim do Piauí;PI;OK_API_IBGE
220194;2201945;Boqueirão do Piauí;PI;OK_API_IBGE
220196;2201960;Brasileira;PI;OK_API_IBGE
220200;2202000;Buriti dos Lopes;PI;OK_API_IBGE
220202;2202026;Buriti dos Montes;PI;OK_API_IBGE
220205;2202059;Cabeceiras do Piauí;PI;OK_API_IBGE
220208;2202083;Cajueiro da Praia;PI;OK_API_IBGE
220210;2202109;Campinas do Piauí;PI;OK_API_IBGE
220211;2202117;Campo Alegre do Fidalgo;PI;OK_API_IBGE
220213;2202133;Campo Grande do Piauí;PI;OK_API_IBGE
220217;2202174;Campo Largo do Piauí;PI;OK_API_IBGE
220220;2202208;Campo Maior;PI;OK_API_IBGE
220230;2202307;Canto do Buriti;PI;OK_API_IBGE
220240;2202406;Capitão de Campos;PI;OK_API_IBGE
220245;2202455;Capitão Gervásio Oliveira;PI;OK_API_IBGE
220250;2202505;Caracol;PI;OK_API_IBGE
220255;2202554;Caridade do Piauí;PI;OK_API_IBGE
220260;2202604;Castelo do Piauí;PI;OK_API_IBGE
220265;2202653;Caxingó;PI;OK_API_IBGE
220270;2202703;Cocal;PI;OK_API_IBGE
220275;2202752;Colônia do Gurguéia;PI;OK_API_IBGE
220277;2202778;Colônia do Piauí;PI;OK_API_IBGE
220280;2202802;Conceição do Canindé;PI;OK_API_IBGE
220285;2202851;Coronel José Dias;PI;OK_API_IBGE
220290;2202901;Corrente;PI;OK_API_IBGE
220300;2203008;Cristalândia do Piauí;PI;OK_API_IBGE
220310;2203107;Cristino Castro;PI;OK_API_IBGE
220320;2203206;Curimatá;PI;OK_API_IBGE
220323;2203230;Currais;PI;OK_API_IBGE
220325;2203255;Curralinhos;PI;OK_API_IBGE
220327;2203271;Curral Novo do Piauí;PI;OK_API_IBGE
220330;2203305;Demerval Lobão;PI;OK_API_IBGE
220340;2203404;Dom Expedito Lopes;PI;OK_API_IBGE
220342;2203420;Domingos Mourão;PI;OK_API_IBGE
220345;2203453;Dom Inocêncio;PI;OK_API_IBGE
220350;2203503;Elesbão Veloso;PI;OK_API_IBGE
220370;2203701;Esperantina;PI;OK_API_IBGE
220375;2203750;Fartura do Piauí;PI;OK_API_IBGE
220385;2203859;Floresta do Piauí;PI;OK_API_IBGE
220390;2203909;Floriano;PI;OK_API_IBGE
220400;2204006;Francinópolis;PI;OK_API_IBGE
220410;2204105;Francisco Ayres;PI;OK_API_IBGE
220430;2204303;Fronteiras;PI;OK_API_IBGE
220450;2204501;Guadalupe;PI;OK_API_IBGE
220455;2204550;Guaribas;PI;OK_API_IBGE
220460;2204600;Hugo Napoleão;PI;OK_API_IBGE
220465;2204659;Ilha Grande;PI;OK_API_IBGE
220470;2204709;Inhuma;PI;OK_API_IBGE
220480;2204808;Ipiranga do Piauí;PI;OK_API_IBGE
220490;2204907;Isaías Coelho;PI;OK_API_IBGE
220500;2205003;Itainópolis;PI;OK_API_IBGE
220520;2205201;Jaicós;PI;OK_API_IBGE
220525;2205250;Jardim do Mulato;PI;OK_API_IBGE
220530;2205300;Jerumenha;PI;OK_API_IBGE
220535;2205359;João Costa;PI;OK_API_IBGE
220540;2205409;Joaquim Pires;PI;OK_API_IBGE
220545;2205458;Joca Marques;PI;OK_API_IBGE
220550;2205508;José de Freitas;PI;OK_API_IBGE
220551;2205516;Juazeiro do Piauí;PI;OK_API_IBGE
220553;2205532;Jurema;PI;OK_API_IBGE
220554;2205540;Lagoinha do Piauí;PI;OK_API_IBGE
220555;2205557;Lagoa Alegre;PI;OK_API_IBGE
220556;2205565;Lagoa do Barro do Piauí;PI;OK_API_IBGE
220557;2205573;Lagoa de São Francisco;PI;OK_API_IBGE
220558;2205581;Lagoa do Piauí;PI;OK_API_IBGE
220560;2205607;Landri Sales;PI;OK_API_IBGE
220570;2205706;Luís Correia;PI;OK_API_IBGE
220580;2205805;Luzilândia;PI;OK_API_IBGE
220585;2205854;Madeiro;PI;OK_API_IBGE
220595;2205953;Marcolândia;PI;OK_API_IBGE
220600;2206001;Marcos Parente;PI;OK_API_IBGE
220605;2206050;Massapê do Piauí;PI;OK_API_IBGE
220610;2206100;Matias Olímpio;PI;OK_API_IBGE
220620;2206209;Miguel Alves;PI;OK_API_IBGE
220635;2206357;Milton Brandão;PI;OK_API_IBGE
220640;2206407;Monsenhor Gil;PI;OK_API_IBGE
220660;2206605;Monte Alegre do Piauí;PI;OK_API_IBGE
220665;2206654;Morro Cabeça no Tempo;PI;OK_API_IBGE
220667;2206670;Morro do Chapéu do Piauí;PI;OK_API_IBGE
220670;2206704;Nazaré do Piauí;PI;OK_API_IBGE
220672;2206720;Nazária;PI;OK_API_IBGE
220675;2206753;Nossa Senhora de Nazaré;PI;OK_API_IBGE
220690;2206902;Novo Oriente do Piauí;PI;OK_API_IBGE
220695;2206951;Novo Santo Antônio;PI;OK_API_IBGE
220700;2207009;Oeiras;PI;OK_API_IBGE
220710;2207108;Olho D'Água do Piauí;PI;OK_API_IBGE
220730;2207306;Paes Landim;PI;OK_API_IBGE
220740;2207405;Palmeira do Piauí;PI;OK_API_IBGE
220750;2207504;Palmeirais;PI;OK_API_IBGE
220760;2207603;Parnaguá;PI;OK_API_IBGE
220770;2207702;Parnaíba;PI;OK_API_IBGE
220777;2207777;Patos do Piauí;PI;OK_API_IBGE
220780;2207801;Paulistana;PI;OK_API_IBGE
220790;2207900;Pedro II;PI;OK_API_IBGE
220793;2207934;Pedro Laurentino;PI;OK_API_IBGE
220795;2207959;Nova Santa Rita;PI;OK_API_IBGE
220800;2208007;Picos;PI;OK_API_IBGE
220810;2208106;Pimenteiras;PI;OK_API_IBGE
220820;2208205;Pio IX;PI;OK_API_IBGE
220830;2208304;Piracuruca;PI;OK_API_IBGE
220840;2208403;Piripiri;PI;OK_API_IBGE
220850;2208502;Porto;PI;OK_API_IBGE
220855;2208551;Porto Alegre do Piauí;PI;OK_API_IBGE
220860;2208601;Prata do Piauí;PI;OK_API_IBGE
220865;2208650;Queimada Nova;PI;OK_API_IBGE
220870;2208700;Redenção do Gurguéia;PI;OK_API_IBGE
220880;2208809;Regeneração;PI;OK_API_IBGE
220885;2208858;Riacho Frio;PI;OK_API_IBGE
220887;2208874;Ribeira do Piauí;PI;OK_API_IBGE
220890;2208908;Ribeiro Gonçalves;PI;OK_API_IBGE
220910;2209104;Santa Cruz do Piauí;PI;OK_API_IBGE
220915;2209153;Santa Cruz dos Milagres;PI;OK_API_IBGE
220920;2209203;Santa Filomena;PI;OK_API_IBGE
220930;2209302;Santa Luz;PI;OK_API_IBGE
220935;2209351;Santana do Piauí;PI;OK_API_IBGE
220945;2209450;Santo Antônio dos Milagres;PI;OK_API_IBGE
220955;2209559;São Braz do Piauí;PI;OK_API_IBGE
220960;2209609;São Félix do Piauí;PI;OK_API_IBGE
220965;2209658;São Francisco de Assis do Piauí;PI;OK_API_IBGE
220970;2209708;São Francisco do Piauí;PI;OK_API_IBGE
220987;2209872;São João da Fronteira;PI;OK_API_IBGE
220990;2209906;São João da Serra;PI;OK_API_IBGE
220995;2209955;São João da Varjota;PI;OK_API_IBGE
220997;2209971;São João do Arraial;PI;OK_API_IBGE
221000;2210003;São João do Piauí;PI;OK_API_IBGE
221005;2210052;São José do Divino;PI;OK_API_IBGE
221020;2210201;São José do Piauí;PI;OK_API_IBGE
221030;2210300;São Julião;PI;OK_API_IBGE
221035;2210359;São Lourenço do Piauí;PI;OK_API_IBGE
221040;2210409;São Miguel do Tapuio;PI;OK_API_IBGE
221050;2210508;São Pedro do Piauí;PI;OK_API_IBGE
221060;2210607;São Raimundo Nonato;PI;OK_API_IBGE
221063;2210631;Sebastião Leal;PI;OK_API_IBGE
221065;2210656;Sigefredo Pacheco;PI;OK_API_IBGE
221070;2210706;Simões;PI;OK_API_IBGE
221080;2210805;Simplício Mendes;PI;OK_API_IBGE
221090;2210904;Socorro do Piauí;PI;OK_API_IBGE
221095;2210953;Tamboril do Piauí;PI;OK_API_IBGE
221100;2211001;Teresina;PI;OK_API_IBGE
221110;2211100;União;PI;OK_API_IBGE
221120;2211209;Uruçuí;PI;OK_API_IBGE
221130;2211308;Valença do Piauí;PI;OK_API_IBGE
221135;2211357;Várzea Branca;PI;OK_API_IBGE
221140;2211407;Várzea Grande;PI;OK_API_IBGE
221170;2211704;Wall Ferraz;PI;OK_API_IBGE
230010;2300101;Abaiara;CE;OK_API_IBGE
230015;2300150;Acarape;CE;OK_API_IBGE
230020;2300200;Acaraú;CE;OK_API_IBGE
230030;2300309;Acopiara;CE;OK_API_IBGE
230040;2300408;Aiuaba;CE;OK_API_IBGE
230050;2300507;Alcântaras;CE;OK_API_IBGE
230060;2300606;Altaneira;CE;OK_API_IBGE
230070;2300705;Alto Santo;CE;OK_API_IBGE
230075;2300754;Amontada;CE;OK_API_IBGE
230080;2300804;Antonina do Norte;CE;OK_API_IBGE
230090;2300903;Apuiarés;CE;OK_API_IBGE
230100;2301000;Aquiraz;CE;OK_API_IBGE
230110;2301109;Aracati;CE;OK_API_IBGE
230120;2301208;Aracoiaba;CE;OK_API_IBGE
230125;2301257;Ararendá;CE;OK_API_IBGE
230130;2301307;Araripe;CE;OK_API_IBGE
230140;2301406;Aratuba;CE;OK_API_IBGE
230150;2301505;Arneiroz;CE;OK_API_IBGE
230160;2301604;Assaré;CE;OK_API_IBGE
230170;2301703;Aurora;CE;OK_API_IBGE
230185;2301851;Banabuiú;CE;OK_API_IBGE
230190;2301901;Barbalha;CE;OK_API_IBGE
230195;2301950;Barreira;CE;OK_API_IBGE
230200;2302008;Barro;CE;OK_API_IBGE
230205;2302057;Barroquinha;CE;OK_API_IBGE
230210;2302107;Baturité;CE;OK_API_IBGE
230220;2302206;Beberibe;CE;OK_API_IBGE
230230;2302305;Bela Cruz;CE;OK_API_IBGE
230240;2302404;Boa Viagem;CE;OK_API_IBGE
230250;2302503;Brejo Santo;CE;OK_API_IBGE
230260;2302602;Camocim;CE;OK_API_IBGE
230270;2302701;Campos Sales;CE;OK_API_IBGE
230280;2302800;Canindé;CE;OK_API_IBGE
230290;2302909;Capistrano;CE;OK_API_IBGE
230300;2303006;Caridade;CE;OK_API_IBGE
230310;2303105;Cariré;CE;OK_API_IBGE
230320;2303204;Caririaçu;CE;OK_API_IBGE
230330;2303303;Cariús;CE;OK_API_IBGE
230340;2303402;Carnaubal;CE;OK_API_IBGE
230350;2303501;Cascavel;CE;OK_API_IBGE
230360;2303600;Catarina;CE;OK_API_IBGE
230365;2303659;Catunda;CE;OK_API_IBGE
230370;2303709;Caucaia;CE;OK_API_IBGE
230380;2303808;Cedro;CE;OK_API_IBGE
230390;2303907;Chaval;CE;OK_API_IBGE
230393;2303931;Choró;CE;OK_API_IBGE
230395;2303956;Chorozinho;CE;OK_API_IBGE
230400;2304004;Coreaú;CE;OK_API_IBGE
230410;2304103;Crateús;CE;OK_API_IBGE
230420;2304202;Crato;CE;OK_API_IBGE
230423;2304236;Croatá;CE;OK_API_IBGE
230425;2304251;Cruz;CE;OK_API_IBGE
230426;2304269;Deputado Irapuan Pinheiro;CE;OK_API_IBGE
230427;2304277;Ereré;CE;OK_API_IBGE
230428;2304285;Eusébio;CE;OK_API_IBGE
230430;2304301;Farias Brito;CE;OK_API_IBGE
230435;2304350;Forquilha;CE;OK_API_IBGE
230440;2304400;Fortaleza;CE;OK_API_IBGE
230445;2304459;Fortim;CE;OK_API_IBGE
230450;2304509;Frecheirinha;CE;OK_API_IBGE
230460;2304608;General Sampaio;CE;OK_API_IBGE
230465;2304657;Graça;CE;OK_API_IBGE
230470;2304707;Granja;CE;OK_API_IBGE
230480;2304806;Granjeiro;CE;OK_API_IBGE
230490;2304905;Groaíras;CE;OK_API_IBGE
230495;2304954;Guaiúba;CE;OK_API_IBGE
230500;2305001;Guaraciaba do Norte;CE;OK_API_IBGE
230510;2305100;Guaramiranga;CE;OK_API_IBGE
230520;2305209;Hidrolândia;CE;OK_API_IBGE
230523;2305233;Horizonte;CE;OK_API_IBGE
230526;2305266;Ibaretama;CE;OK_API_IBGE
230530;2305308;Ibiapina;CE;OK_API_IBGE
230533;2305332;Ibicuitinga;CE;OK_API_IBGE
230535;2305357;Icapuí;CE;OK_API_IBGE
230540;2305407;Icó;CE;OK_API_IBGE
230550;2305506;Iguatu;CE;OK_API_IBGE
230560;2305605;Independência;CE;OK_API_IBGE
230565;2305654;Ipaporanga;CE;OK_API_IBGE
230570;2305704;Ipaumirim;CE;OK_API_IBGE
230580;2305803;Ipu;CE;OK_API_IBGE
230590;2305902;Ipueiras;CE;OK_API_IBGE
230600;2306009;Iracema;CE;OK_API_IBGE
230610;2306108;Irauçuba;CE;OK_API_IBGE
230620;2306207;Itaiçaba;CE;OK_API_IBGE
230625;2306256;Itaitinga;CE;OK_API_IBGE
230630;2306306;Itapajé;CE;OK_API_IBGE
230640;2306405;Itapipoca;CE;OK_API_IBGE
230650;2306504;Itapiúna;CE;OK_API_IBGE
230655;2306553;Itarema;CE;OK_API_IBGE
230660;2306603;Itatira;CE;OK_API_IBGE
230670;2306702;Jaguaretama;CE;OK_API_IBGE
230680;2306801;Jaguaribara;CE;OK_API_IBGE
230690;2306900;Jaguaribe;CE;OK_API_IBGE
230700;2307007;Jaguaruana;CE;OK_API_IBGE
230710;2307106;Jardim;CE;OK_API_IBGE
230720;2307205;Jati;CE;OK_API_IBGE
230725;2307254;Jijoca de Jericoacoara;CE;OK_API_IBGE
230730;2307304;Juazeiro do Norte;CE;OK_API_IBGE
230740;2307403;Jucás;CE;OK_API_IBGE
230750;2307502;Lavras da Mangabeira;CE;OK_API_IBGE
230760;2307601;Limoeiro do Norte;CE;OK_API_IBGE
230763;2307635;Madalena;CE;OK_API_IBGE
230765;2307650;Maracanaú;CE;OK_API_IBGE
230770;2307700;Maranguape;CE;OK_API_IBGE
230780;2307809;Marco;CE;OK_API_IBGE
230790;2307908;Martinópole;CE;OK_API_IBGE
230800;2308005;Massapê;CE;OK_API_IBGE
230810;2308104;Mauriti;CE;OK_API_IBGE
230820;2308203;Meruoca;CE;OK_API_IBGE
230830;2308302;Milagres;CE;OK_API_IBGE
230835;2308351;Milhã;CE;OK_API_IBGE
230837;2308377;Miraíma;CE;OK_API_IBGE
230840;2308401;Missão Velha;CE;OK_API_IBGE
230850;2308500;Mombaça;CE;OK_API_IBGE
230860;2308609;Monsenhor Tabosa;CE;OK_API_IBGE
230870;2308708;Morada Nova;CE;OK_API_IBGE
230880;2308807;Moraújo;CE;OK_API_IBGE
230890;2308906;Morrinhos;CE;OK_API_IBGE
230900;2309003;Mucambo;CE;OK_API_IBGE
230910;2309102;Mulungu;CE;OK_API_IBGE
230920;2309201;Nova Olinda;CE;OK_API_IBGE
230930;2309300;Nova Russas;CE;OK_API_IBGE
230940;2309409;Novo Oriente;CE;OK_API_IBGE
230945;2309458;Ocara;CE;OK_API_IBGE
230950;2309508;Orós;CE;OK_API_IBGE
230960;2309607;Pacajus;CE;OK_API_IBGE
230970;2309706;Pacatuba;CE;OK_API_IBGE
230980;2309805;Pacoti;CE;OK_API_IBGE
230990;2309904;Pacujá;CE;OK_API_IBGE
231000;2310001;Palhano;CE;OK_API_IBGE
231010;2310100;Palmácia;CE;OK_API_IBGE
231020;2310209;Paracuru;CE;OK_API_IBGE
231025;2310258;Paraipaba;CE;OK_API_IBGE
231030;2310308;Parambu;CE;OK_API_IBGE
231040;2310407;Paramoti;CE;OK_API_IBGE
231050;2310506;Pedra Branca;CE;OK_API_IBGE
231060;2310605;Penaforte;CE;OK_API_IBGE
231070;2310704;Pentecoste;CE;OK_API_IBGE
231080;2310803;Pereiro;CE;OK_API_IBGE
231085;2310852;Pindoretama;CE;OK_API_IBGE
231090;2310902;Piquet Carneiro;CE;OK_API_IBGE
231095;2310951;Pires Ferreira;CE;OK_API_IBGE
231100;2311009;Poranga;CE;OK_API_IBGE
231110;2311108;Porteiras;CE;OK_API_IBGE
231126;2311264;Quiterianópolis;CE;OK_API_IBGE
231130;2311306;Quixadá;CE;OK_API_IBGE
231135;2311355;Quixelô;CE;OK_API_IBGE
231140;2311405;Quixeramobim;CE;OK_API_IBGE
231150;2311504;Quixeré;CE;OK_API_IBGE
231160;2311603;Redenção;CE;OK_API_IBGE
231170;2311702;Reriutaba;CE;OK_API_IBGE
231180;2311801;Russas;CE;OK_API_IBGE
231190;2311900;Saboeiro;CE;OK_API_IBGE
231195;2311959;Salitre;CE;OK_API_IBGE
231200;2312007;Santana do Acaraú;CE;OK_API_IBGE
231210;2312106;Santana do Cariri;CE;OK_API_IBGE
231220;2312205;Santa Quitéria;CE;OK_API_IBGE
231230;2312304;São Benedito;CE;OK_API_IBGE
231240;2312403;São Gonçalo do Amarante;CE;OK_API_IBGE
231260;2312601;São Luís do Curu;CE;OK_API_IBGE
231270;2312700;Senador Pompeu;CE;OK_API_IBGE
231280;2312809;Senador Sá;CE;OK_API_IBGE
231290;2312908;Sobral;CE;OK_API_IBGE
231300;2313005;Solonópole;CE;OK_API_IBGE
231310;2313104;Tabuleiro do Norte;CE;OK_API_IBGE
231320;2313203;Tamboril;CE;OK_API_IBGE
231330;2313302;Tauá;CE;OK_API_IBGE
231335;2313351;Tejuçuoca;CE;OK_API_IBGE
231340;2313401;Tianguá;CE;OK_API_IBGE
231350;2313500;Trairi;CE;OK_API_IBGE
231355;2313559;Tururu;CE;OK_API_IBGE
231360;2313609;Ubajara;CE;OK_API_IBGE
231370;2313708;Umari;CE;OK_API_IBGE
231375;2313757;Umirim;CE;OK_API_IBGE
231380;2313807;Uruburetama;CE;OK_API_IBGE
231390;2313906;Uruoca;CE;OK_API_IBGE
231395;2313955;Varjota;CE;OK_API_IBGE
231400;2314003;Várzea Alegre;CE;OK_API_IBGE
231410;2314102;Viçosa do Ceará;CE;OK_API_IBGE
240000;;;RN;GAP_SEM_CORRESPONDENCIA_API_IBGE
240020;2400208;Assú;RN;OK_API_IBGE
240030;2400307;Afonso Bezerra;RN;OK_API_IBGE
240040;2400406;Água Nova;RN;OK_API_IBGE
240050;2400505;Alexandria;RN;OK_API_IBGE
240070;2400703;Alto do Rodrigues;RN;OK_API_IBGE
240080;2400802;Angicos;RN;OK_API_IBGE
240090;2400901;Antônio Martins;RN;OK_API_IBGE
240100;2401008;Apodi;RN;OK_API_IBGE
240110;2401107;Areia Branca;RN;OK_API_IBGE
240120;2401206;Arez;RN;OK_API_IBGE
240130;2401305;Campo Grande;RN;OK_API_IBGE
240140;2401404;Baía Formosa;RN;OK_API_IBGE
240145;2401453;Baraúna;RN;OK_API_IBGE
240150;2401503;Barcelona;RN;OK_API_IBGE
240160;2401602;Bento Fernandes;RN;OK_API_IBGE
240170;2401701;Bom Jesus;RN;OK_API_IBGE
240180;2401800;Brejinho;RN;OK_API_IBGE
240185;2401859;Caiçara do Norte;RN;OK_API_IBGE
240190;2401909;Caiçara do Rio do Vento;RN;OK_API_IBGE
240200;2402006;Caicó;RN;OK_API_IBGE
240220;2402204;Canguaretama;RN;OK_API_IBGE
240230;2402303;Caraúbas;RN;OK_API_IBGE
240240;2402402;Carnaúba dos Dantas;RN;OK_API_IBGE
240260;2402600;Ceará-Mirim;RN;OK_API_IBGE
240270;2402709;Cerro Corá;RN;OK_API_IBGE
240290;2402907;Coronel João Pessoa;RN;OK_API_IBGE
240300;2403004;Cruzeta;RN;OK_API_IBGE
240310;2403103;Currais Novos;RN;OK_API_IBGE
240320;2403202;Doutor Severiano;RN;OK_API_IBGE
240325;2403251;Parnamirim;RN;OK_API_IBGE
240350;2403509;Espírito Santo;RN;OK_API_IBGE
240360;2403608;Extremoz;RN;OK_API_IBGE
240370;2403707;Felipe Guerra;RN;OK_API_IBGE
240380;2403806;Florânia;RN;OK_API_IBGE
240390;2403905;Francisco Dantas;RN;OK_API_IBGE
240400;2404002;Frutuoso Gomes;RN;OK_API_IBGE
240420;2404200;Goianinha;RN;OK_API_IBGE
240430;2404309;Governador Dix-Sept Rosado;RN;OK_API_IBGE
240440;2404408;Grossos;RN;OK_API_IBGE
240450;2404507;Guamaré;RN;OK_API_IBGE
240460;2404606;Ielmo Marinho;RN;OK_API_IBGE
240470;2404705;Ipanguaçu;RN;OK_API_IBGE
240485;2404853;Itajá;RN;OK_API_IBGE
240490;2404903;Itaú;RN;OK_API_IBGE
240500;2405009;Jaçanã;RN;OK_API_IBGE
240510;2405108;Jandaíra;RN;OK_API_IBGE
240520;2405207;Janduís;RN;OK_API_IBGE
240530;2405306;Januário Cicco;RN;OK_API_IBGE
240540;2405405;Japi;RN;OK_API_IBGE
240550;2405504;Jardim de Angicos;RN;OK_API_IBGE
240560;2405603;Jardim de Piranhas;RN;OK_API_IBGE
240570;2405702;Jardim do Seridó;RN;OK_API_IBGE
240580;2405801;João Câmara;RN;OK_API_IBGE
